status,source_path,source_rel,ext,size,sha256,canonical_path,copied_to
duplicate,/System/Volumes/Data/Users/seanburdges/Dev/survey-automation-roadmap/validation/golden/project_mixed_dxf/input/sample_ascii.dxf,Users/seanburdges/Dev/survey-automation-roadmap/validation/golden/project_mixed_dxf/input/sample_ascii.dxf,.dxf,205,77cb1b3ec68cbd0e08ab017b8725970d2aee47d25bf6fb8da9a47884e67c9ac8,/System/Volumes/Data/Users/seanburdges/Dev/survey-automation-roadmap/samples/input/sample_ascii.dxf,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Users/seanburdges/Dev/survey-automation-roadmap/samples/input/sample_ascii.dxf
duplicate,/System/Volumes/Data/Applications/FreeCAD.app/Contents/Resources/Mod/CAM/CAMTests/test-path-tool-bit-shape-00.fcstd,Applications/FreeCAD.app/Contents/Resources/Mod/CAM/CAMTests/test-path-tool-bit-shape-00.fcstd,.fcstd,12266,bee8a4890a615f625506fd0f13a2bd41bbedb1da9878ad0e3fdca5429c78d5d2,/System/Volumes/Data/Applications/FreeCAD.app/Contents/Resources/Mod/CAM/CAMTests/Tools/Shape/test-path-tool-bit-shape-00.fcstd,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/FreeCAD.app/Contents/Resources/Mod/CAM/CAMTests/Tools/Shape/test-path-tool-bit-shape-00.fcstd
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_center_active_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_center_active_dark/model.obj,.obj,140120,9a244ab50e3ad035195b20b23ad5afb300fa7ee166f38ebb5ac03cb3286b4b3d,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_center_active/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_center_active/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_center_snapped/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_center_snapped/model.obj,.obj,144184,244476e06f58ff71422533ead07e02530f0a400f1e80dc9c81d55a46609ea9ab,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_center_hover/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_center_hover/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_active_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_active_dark/model.obj,.obj,226719,71b24980432bf66efcb21b5e98c8790d817ffb88452547e0ff92e574b910f4f4,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_active/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_active/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_hover_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_hover_dark/model.obj,.obj,226697,3f60dbff37d96b0a5ec5d1c428509686ee3ab4df2b2805287b0e05fd305f3039,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_hover/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_hover/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_pop_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_pop_dark/model.obj,.obj,226726,f8d82e2395ad4f4ef8a4795668ae950ecb729f1dbd446947144ba9633774fddd,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_pop/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_pop/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_snapped_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_snapped_dark/model.obj,.obj,240985,dd0527fdf778540823d347edefa54d9ffe07c1370bfde1992b3443dafb47426d,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_snapped/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_onedirection_snapped/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_rotate_hover_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_rotate_hover_dark/model.obj,.obj,361620,9ceea59d4bd769d56465d77b96c5398aa781d03c2bdda7a4f566eb6abe9f0c5f,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_rotate_hover/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_rotate_hover/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_rotate_snapped/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_rotate_snapped/model.obj,.obj,380084,c1bfea89e4f4e832d35d79aac9e5584486e539ca3a7c6ef67a8f145e2599c405,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_rotate_failed/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_rotate_failed/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_rotate_snapped_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_rotate_snapped_dark/model.obj,.obj,379661,ba3863e207ef48157b0de05dd62b5f6c53313c7deaff512aad255c5517c158e6,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_rotate_failed_dark/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_rotate_failed_dark/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale_active/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale_active/model.obj,.obj,182677,ec842b6cd1cc10d16d63a2bed62a536b5c9d1ea30b1e39319153e06ac10fee74,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale_dark/model.obj,.obj,173290,a6456a47f313517407f8a024326c23460d8ac35aea3c0a6dfa1ca774ef0ee0ae,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale_active_dark/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale_active_dark/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale_pop/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale_pop/model.obj,.obj,182677,ec842b6cd1cc10d16d63a2bed62a536b5c9d1ea30b1e39319153e06ac10fee74,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale_pop_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale_pop_dark/model.obj,.obj,182677,ec842b6cd1cc10d16d63a2bed62a536b5c9d1ea30b1e39319153e06ac10fee74,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale_snapped/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale_snapped/model.obj,.obj,182677,ec842b6cd1cc10d16d63a2bed62a536b5c9d1ea30b1e39319153e06ac10fee74,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale_snapped_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale_snapped_dark/model.obj,.obj,182677,ec842b6cd1cc10d16d63a2bed62a536b5c9d1ea30b1e39319153e06ac10fee74,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_scale/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn_active/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn_active/model.obj,.obj,82782,c2e281ad15669d75f708c850779f1b715d0a6378cb5a73aac39dae4a6c8c3464,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn_active_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn_active_dark/model.obj,.obj,82782,c2e281ad15669d75f708c850779f1b715d0a6378cb5a73aac39dae4a6c8c3464,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn_dark/model.obj,.obj,82782,c2e281ad15669d75f708c850779f1b715d0a6378cb5a73aac39dae4a6c8c3464,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn_failed/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn_failed/model.obj,.obj,82782,c2e281ad15669d75f708c850779f1b715d0a6378cb5a73aac39dae4a6c8c3464,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn_failed_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn_failed_dark/model.obj,.obj,82782,c2e281ad15669d75f708c850779f1b715d0a6378cb5a73aac39dae4a6c8c3464,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn_hover/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn_hover/model.obj,.obj,82782,c2e281ad15669d75f708c850779f1b715d0a6378cb5a73aac39dae4a6c8c3464,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn_hover_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn_hover_dark/model.obj,.obj,82782,c2e281ad15669d75f708c850779f1b715d0a6378cb5a73aac39dae4a6c8c3464,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_sliderbtn/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack_active/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack_active/model.obj,.obj,88807,c1dff92fb26e68a640f8a917619a0d80fa8931685decac196b8af78fc856d5f0,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack_active_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack_active_dark/model.obj,.obj,88807,c1dff92fb26e68a640f8a917619a0d80fa8931685decac196b8af78fc856d5f0,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack_dark/model.obj,.obj,88807,c1dff92fb26e68a640f8a917619a0d80fa8931685decac196b8af78fc856d5f0,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack_hover/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack_hover/model.obj,.obj,88807,c1dff92fb26e68a640f8a917619a0d80fa8931685decac196b8af78fc856d5f0,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack_hover_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack_hover_dark/model.obj,.obj,88807,c1dff92fb26e68a640f8a917619a0d80fa8931685decac196b8af78fc856d5f0,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_slidertrack/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_active/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_active/model.obj,.obj,88943,505267a356a48e779da8cd3c15c28fe26cf2b025a09b4a8c380e25fec933f982,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_active_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_active_dark/model.obj,.obj,88943,505267a356a48e779da8cd3c15c28fe26cf2b025a09b4a8c380e25fec933f982,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_dark/model.obj,.obj,88943,505267a356a48e779da8cd3c15c28fe26cf2b025a09b4a8c380e25fec933f982,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_hover_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_hover_dark/model.obj,.obj,88362,ccac3c7ffc19a0f4df1f1ea9430fc3e2ab937e741115a837b695da18cf887c16,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_hover/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_hover/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_pop/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_pop/model.obj,.obj,88943,505267a356a48e779da8cd3c15c28fe26cf2b025a09b4a8c380e25fec933f982,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_pop_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_pop_dark/model.obj,.obj,88943,505267a356a48e779da8cd3c15c28fe26cf2b025a09b4a8c380e25fec933f982,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_snapped_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_snapped_dark/model.obj,.obj,93713,21632875ca06652c30eefefa09ca3b153c53fe3b4631c0b1b76dc44b6322d19c,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_snapped/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_tile_snapped/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_active_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_active_dark/model.obj,.obj,368688,ca1cdc440e55e6efd702f7ef209f7fcee4f126f48f08c98ca40fb2f9f4a2948d,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_active/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_active/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_dark/model.obj,.obj,368688,ca1cdc440e55e6efd702f7ef209f7fcee4f126f48f08c98ca40fb2f9f4a2948d,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_active/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_active/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_failed_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_failed_dark/model.obj,.obj,391196,13f3e15111af244bd908659a053fab74b12640ec1d90c1da78fee91f8ec93c1d,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_failed/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_failed/model.obj
duplicate,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_hover_dark/model.obj,Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_hover_dark/model.obj,.obj,370636,0096c1d208ede989fbef7e2399a0dc73d4235ee473bbac5301de29de9a42c29a,/System/Volumes/Data/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_hover/model.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Applications/Shapr3D.app/Contents/Resources/Gizmos/arrow_twodirections_hover/model.obj
duplicate,/System/Volumes/Data/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/DemoRunner/Builds/Android/app/src/main/assets/teapot.obj,Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/DemoRunner/Builds/Android/app/src/main/assets/teapot.obj,.obj,95000,094925284a957f46411dc64a36d965bcaa6d6d774eeb3b382af03ce168cfa8e5,/System/Volumes/Data/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/Assets/teapot.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/Assets/teapot.obj
duplicate,/System/Volumes/Data/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/extras/AudioPluginHost/Builds/Android/app/src/main/assets/teapot.obj,Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/extras/AudioPluginHost/Builds/Android/app/src/main/assets/teapot.obj,.obj,95000,094925284a957f46411dc64a36d965bcaa6d6d774eeb3b382af03ce168cfa8e5,/System/Volumes/Data/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/Assets/teapot.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/Assets/teapot.obj
duplicate,/System/Volumes/Data/Users/seanburdges/Library/CloudStorage/OneDrive-Personal(2)/CODE/DOWLOADS/JUCE 4/examples/Assets/teapot.obj,Users/seanburdges/Library/CloudStorage/OneDrive-Personal(2)/CODE/DOWLOADS/JUCE 4/examples/Assets/teapot.obj,.obj,95000,094925284a957f46411dc64a36d965bcaa6d6d774eeb3b382af03ce168cfa8e5,/System/Volumes/Data/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/Assets/teapot.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/Assets/teapot.obj
duplicate,/System/Volumes/Data/Users/seanburdges/Library/CloudStorage/OneDrive-Personal(2)/CODE/DOWLOADS/JUCE 4/examples/DemoRunner/Builds/Android/app/src/main/assets/teapot.obj,Users/seanburdges/Library/CloudStorage/OneDrive-Personal(2)/CODE/DOWLOADS/JUCE 4/examples/DemoRunner/Builds/Android/app/src/main/assets/teapot.obj,.obj,95000,094925284a957f46411dc64a36d965bcaa6d6d774eeb3b382af03ce168cfa8e5,/System/Volumes/Data/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/Assets/teapot.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/Assets/teapot.obj
duplicate,/System/Volumes/Data/Users/seanburdges/Library/CloudStorage/OneDrive-Personal(2)/CODE/DOWLOADS/JUCE 4/extras/AudioPluginHost/Builds/Android/app/src/main/assets/teapot.obj,Users/seanburdges/Library/CloudStorage/OneDrive-Personal(2)/CODE/DOWLOADS/JUCE 4/extras/AudioPluginHost/Builds/Android/app/src/main/assets/teapot.obj,.obj,95000,094925284a957f46411dc64a36d965bcaa6d6d774eeb3b382af03ce168cfa8e5,/System/Volumes/Data/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/Assets/teapot.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/Assets/teapot.obj
duplicate,/System/Volumes/Data/Users/seanburdges/Library/CloudStorage/OneDrive-Personal(2)/JUCE 2/DemoRunner.app/Contents/Resources/Assets/teapot.obj,Users/seanburdges/Library/CloudStorage/OneDrive-Personal(2)/JUCE 2/DemoRunner.app/Contents/Resources/Assets/teapot.obj,.obj,95000,094925284a957f46411dc64a36d965bcaa6d6d774eeb3b382af03ce168cfa8e5,/System/Volumes/Data/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/Assets/teapot.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/Assets/teapot.obj
duplicate,/System/Volumes/Data/Users/seanburdges/Library/CloudStorage/OneDrive-Personal(2)/JUCE 2/examples 2/Assets/teapot.obj,Users/seanburdges/Library/CloudStorage/OneDrive-Personal(2)/JUCE 2/examples 2/Assets/teapot.obj,.obj,95000,094925284a957f46411dc64a36d965bcaa6d6d774eeb3b382af03ce168cfa8e5,/System/Volumes/Data/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/Assets/teapot.obj,/System/Volumes/Data/Users/seanburdges/AUTOMATICCAD/files/Users/seanburdges/Dev/kelly-listening-contract/build-debug/_deps/juce-src/examples/Assets/teapot.obj
